month,material_no,area,target_value
2025-07,PF-003,Bengaluru,205814.03
2025-08,PF-003,Bengaluru,158955.54
2025-09,PF-003,Bengaluru,184840.38
2025-10,PF-003,Bengaluru,180825.08
2025-11,PF-003,Bengaluru,183182.88
2025-12,PF-003,Bengaluru,245719.1
2026-01,PF-003,Bengaluru,153162.09
2026-02,PF-003,Bengaluru,164673.38
2026-03,PF-003,Bengaluru,222886.45
2026-04,PF-003,Bengaluru,169745.69
2026-05,PF-003,Bengaluru,158892.96
2026-06,PF-003,Bengaluru,167228.81
2025-07,PF-003,Chennai,198830.54
2025-08,PF-003,Chennai,157840.43
2025-09,PF-003,Chennai,189706.57
2025-10,PF-003,Chennai,199995.43
2025-11,PF-003,Chennai,192808.59
2025-12,PF-003,Chennai,275855.5
2026-01,PF-003,Chennai,166733.08
2026-02,PF-003,Chennai,165730.16
2026-03,PF-003,Chennai,199425.19
2026-04,PF-003,Chennai,152326.52
2026-05,PF-003,Chennai,148520.26
2026-06,PF-003,Chennai,158718.35
2025-07,PF-003,Delhi,184405.3
2025-08,PF-003,Delhi,154442.09
2025-09,PF-003,Delhi,224317.91
2025-10,PF-003,Delhi,163080.8
2025-11,PF-003,Delhi,138691.09
2025-12,PF-003,Delhi,232394.37
2026-01,PF-003,Delhi,153291.2
2026-02,PF-003,Delhi,161947.91
2026-03,PF-003,Delhi,200629.21
2026-04,PF-003,Delhi,152813.51
2026-05,PF-003,Delhi,163023.0
2026-06,PF-003,Delhi,155095.7
2025-07,PF-003,Guwahati,124644.22
2025-08,PF-003,Guwahati,104747.39
2025-09,PF-003,Guwahati,126995.54
2025-10,PF-003,Guwahati,98187.27
2025-11,PF-003,Guwahati,106928.21
2025-12,PF-003,Guwahati,130615.23
2026-01,PF-003,Guwahati,108137.33
2026-02,PF-003,Guwahati,112127.87
2026-03,PF-003,Guwahati,142476.0
2026-04,PF-003,Guwahati,105901.8
2026-05,PF-003,Guwahati,88142.02
2026-06,PF-003,Guwahati,108982.03
2025-07,PF-003,Hyderabad,216081.01
2025-08,PF-003,Hyderabad,141602.02
2025-09,PF-003,Hyderabad,221061.32
2025-10,PF-003,Hyderabad,188410.26
2025-11,PF-003,Hyderabad,196701.83
2025-12,PF-003,Hyderabad,242729.32
2026-01,PF-003,Hyderabad,180777.54
2026-02,PF-003,Hyderabad,151200.49
2026-03,PF-003,Hyderabad,201388.65
2026-04,PF-003,Hyderabad,157869.74
2026-05,PF-003,Hyderabad,151423.68
2026-06,PF-003,Hyderabad,163462.05
2025-07,PF-003,Jaipur,128998.27
2025-08,PF-003,Jaipur,101619.15
2025-09,PF-003,Jaipur,132979.02
2025-10,PF-003,Jaipur,105470.51
2025-11,PF-003,Jaipur,101778.75
2025-12,PF-003,Jaipur,134423.82
2026-01,PF-003,Jaipur,114084.71
2026-02,PF-003,Jaipur,108439.47
2026-03,PF-003,Jaipur,129243.5
2026-04,PF-003,Jaipur,96999.91
2026-05,PF-003,Jaipur,99289.87
2026-06,PF-003,Jaipur,97140.58
2025-07,PF-003,Mumbai,213869.0
2025-08,PF-003,Mumbai,168376.55
2025-09,PF-003,Mumbai,206524.97
2025-10,PF-003,Mumbai,175918.89
2025-11,PF-003,Mumbai,166805.14
2025-12,PF-003,Mumbai,190978.46
2026-01,PF-003,Mumbai,168453.06
2026-02,PF-003,Mumbai,158347.4
2026-03,PF-003,Mumbai,210898.8
2026-04,PF-003,Mumbai,173541.88
2026-05,PF-003,Mumbai,150074.73
2026-06,PF-003,Mumbai,157373.93
2025-07,PF-003,Pune,210908.59
2025-08,PF-003,Pune,150040.01
2025-09,PF-003,Pune,198870.73
2025-10,PF-003,Pune,164901.84
2025-11,PF-003,Pune,138803.22
2025-12,PF-003,Pune,206507.44
2026-01,PF-003,Pune,157327.03
2026-02,PF-003,Pune,150974.07
2026-03,PF-003,Pune,203078.59
2026-04,PF-003,Pune,158780.37
2026-05,PF-003,Pune,166792.05
2026-06,PF-003,Pune,153672.19
2025-07,PF-004,Bengaluru,161944.26
2025-08,PF-004,Bengaluru,123455.48
2025-09,PF-004,Bengaluru,175243.45
2025-10,PF-004,Bengaluru,151646.24
2025-11,PF-004,Bengaluru,165579.89
2025-12,PF-004,Bengaluru,217667.84
2026-01,PF-004,Bengaluru,122165.62
2026-02,PF-004,Bengaluru,126210.08
2026-03,PF-004,Bengaluru,157198.26
2026-04,PF-004,Bengaluru,128824.97
2026-05,PF-004,Bengaluru,127443.18
2026-06,PF-004,Bengaluru,125243.27
2025-07,PF-004,Chennai,147092.35
2025-08,PF-004,Chennai,134836.93
2025-09,PF-004,Chennai,160076.24
2025-10,PF-004,Chennai,161539.28
2025-11,PF-004,Chennai,166747.52
2025-12,PF-004,Chennai,168783.66
2026-01,PF-004,Chennai,150034.53
2026-02,PF-004,Chennai,135658.27
2026-03,PF-004,Chennai,194150.95
2026-04,PF-004,Chennai,140747.76
2026-05,PF-004,Chennai,131470.54
2026-06,PF-004,Chennai,137764.62
2025-07,PF-004,Guwahati,124598.62
2025-08,PF-004,Guwahati,91016.57
2025-09,PF-004,Guwahati,104113.29
2025-10,PF-004,Guwahati,85550.86
2025-11,PF-004,Guwahati,89405.11
2025-12,PF-004,Guwahati,119196.39
2026-01,PF-004,Guwahati,83585.9
2026-02,PF-004,Guwahati,84071.22
2026-03,PF-004,Guwahati,108469.02
2026-04,PF-004,Guwahati,87379.53
2026-05,PF-004,Guwahati,82721.16
2026-06,PF-004,Guwahati,97449.8
2025-07,PF-004,Hyderabad,159183.66
2025-08,PF-004,Hyderabad,123898.18
2025-09,PF-004,Hyderabad,155410.33
2025-10,PF-004,Hyderabad,167901.96
2025-11,PF-004,Hyderabad,150115.06
2025-12,PF-004,Hyderabad,192801.77
2026-01,PF-004,Hyderabad,148386.12
2026-02,PF-004,Hyderabad,138124.41
2026-03,PF-004,Hyderabad,194185.06
2026-04,PF-004,Hyderabad,151213.62
2026-05,PF-004,Hyderabad,140773.1
2026-06,PF-004,Hyderabad,145502.17
2025-07,PF-004,Kolkata,169462.41
2025-08,PF-004,Kolkata,136209.58
2025-09,PF-004,Kolkata,159465.67
2025-10,PF-004,Kolkata,132911.24
2025-11,PF-004,Kolkata,127921.16
2025-12,PF-004,Kolkata,160857.78
2026-01,PF-004,Kolkata,135531.04
2026-02,PF-004,Kolkata,133389.81
2026-03,PF-004,Kolkata,174849.88
2026-04,PF-004,Kolkata,127968.08
2026-05,PF-004,Kolkata,134280.66
2026-06,PF-004,Kolkata,120106.59
2025-07,PF-004,Lucknow,108009.11
2025-08,PF-004,Lucknow,76096.16
2025-09,PF-004,Lucknow,108427.63
2025-10,PF-004,Lucknow,76592.58
2025-11,PF-004,Lucknow,89835.57
2025-12,PF-004,Lucknow,99145.81
2026-01,PF-004,Lucknow,85814.5
2026-02,PF-004,Lucknow,79358.48
2026-03,PF-004,Lucknow,107488.95
2026-04,PF-004,Lucknow,91739.76
2026-05,PF-004,Lucknow,81244.96
2026-06,PF-004,Lucknow,87255.83
2025-07,PF-004,Patna,108092.55
2025-08,PF-004,Patna,82554.77
2025-09,PF-004,Patna,108489.27
2025-10,PF-004,Patna,84475.22
2025-11,PF-004,Patna,95342.99
2025-12,PF-004,Patna,102751.8
2026-01,PF-004,Patna,93114.34
2026-02,PF-004,Patna,85045.69
2026-03,PF-004,Patna,114754.4
2026-04,PF-004,Patna,81748.76
2026-05,PF-004,Patna,92561.56
2026-06,PF-004,Patna,88948.12
2025-07,PF-004,Pune,169393.94
2025-08,PF-004,Pune,124840.44
2025-09,PF-004,Pune,166101.23
2025-10,PF-004,Pune,142983.67
2025-11,PF-004,Pune,160296.19
2025-12,PF-004,Pune,158063.66
2026-01,PF-004,Pune,143549.13
2026-02,PF-004,Pune,130331.65
2026-03,PF-004,Pune,161075.67
2026-04,PF-004,Pune,138246.78
2026-05,PF-004,Pune,118788.07
2026-06,PF-004,Pune,125900.21
2025-07,PF-005,Guwahati,112542.07
2025-08,PF-005,Guwahati,84649.43
2025-09,PF-005,Guwahati,108639.93
2025-10,PF-005,Guwahati,79984.4
2025-11,PF-005,Guwahati,93238.61
2025-12,PF-005,Guwahati,110678.23
2026-01,PF-005,Guwahati,85298.55
2026-02,PF-005,Guwahati,96016.63
2026-03,PF-005,Guwahati,104707.49
2026-04,PF-005,Guwahati,87235.54
2026-05,PF-005,Guwahati,92608.18
2026-06,PF-005,Guwahati,95216.18
2025-07,PF-005,Hyderabad,177434.87
2025-08,PF-005,Hyderabad,129297.04
2025-09,PF-005,Hyderabad,166634.06
2025-10,PF-005,Hyderabad,159637.7
2025-11,PF-005,Hyderabad,152679.77
2025-12,PF-005,Hyderabad,214811.04
2026-01,PF-005,Hyderabad,129734.51
2026-02,PF-005,Hyderabad,120631.02
2026-03,PF-005,Hyderabad,168632.33
2026-04,PF-005,Hyderabad,133936.13
2026-05,PF-005,Hyderabad,129323.72
2026-06,PF-005,Hyderabad,144103.02
2025-07,PF-005,Jaipur,105388.37
2025-08,PF-005,Jaipur,90190.3
2025-09,PF-005,Jaipur,126875.48
2025-10,PF-005,Jaipur,85303.41
2025-11,PF-005,Jaipur,80160.4
2025-12,PF-005,Jaipur,109416.21
2026-01,PF-005,Jaipur,77999.31
2026-02,PF-005,Jaipur,98842.96
2026-03,PF-005,Jaipur,94581.79
2026-04,PF-005,Jaipur,80965.81
2026-05,PF-005,Jaipur,93012.06
2026-06,PF-005,Jaipur,86972.77
2025-07,PF-005,Kolkata,181363.01
2025-08,PF-005,Kolkata,129499.47
2025-09,PF-005,Kolkata,166793.34
2025-10,PF-005,Kolkata,153888.3
2025-11,PF-005,Kolkata,148019.92
2025-12,PF-005,Kolkata,184761.51
2026-01,PF-005,Kolkata,141816.63
2026-02,PF-005,Kolkata,145151.65
2026-03,PF-005,Kolkata,179431.71
2026-04,PF-005,Kolkata,131338.63
2026-05,PF-005,Kolkata,128631.67
2026-06,PF-005,Kolkata,138699.62
2025-07,PF-005,Mumbai,174561.83
2025-08,PF-005,Mumbai,116985.37
2025-09,PF-005,Mumbai,145361.29
2025-10,PF-005,Mumbai,124643.97
2025-11,PF-005,Mumbai,129042.06
2025-12,PF-005,Mumbai,157635.28
2026-01,PF-005,Mumbai,148887.68
2026-02,PF-005,Mumbai,138441.15
2026-03,PF-005,Mumbai,158367.58
2026-04,PF-005,Mumbai,127408.16
2026-05,PF-005,Mumbai,137700.82
2026-06,PF-005,Mumbai,147347.25
2025-07,PF-005,Patna,101019.84
2025-08,PF-005,Patna,80345.14
2025-09,PF-005,Patna,105696.05
2025-10,PF-005,Patna,91078.91
2025-11,PF-005,Patna,84361.31
2025-12,PF-005,Patna,105122.73
2026-01,PF-005,Patna,86246.24
2026-02,PF-005,Patna,78516.45
2026-03,PF-005,Patna,109314.51
2026-04,PF-005,Patna,86163.71
2026-05,PF-005,Patna,88865.5
2026-06,PF-005,Patna,84715.49
2025-07,PF-005,Pune,184165.94
2025-08,PF-005,Pune,131945.04
2025-09,PF-005,Pune,159998.56
2025-10,PF-005,Pune,126822.13
2025-11,PF-005,Pune,137086.91
2025-12,PF-005,Pune,179062.07
2026-01,PF-005,Pune,121619.75
2026-02,PF-005,Pune,125740.21
2026-03,PF-005,Pune,154485.38
2026-04,PF-005,Pune,137261.33
2026-05,PF-005,Pune,138519.19
2026-06,PF-005,Pune,127848.22
2025-07,PF-006,Ahmedabad,161150.62
2025-08,PF-006,Ahmedabad,122404.3
2025-09,PF-006,Ahmedabad,169451.96
2025-10,PF-006,Ahmedabad,124433.43
2025-11,PF-006,Ahmedabad,127652.65
2025-12,PF-006,Ahmedabad,168775.6
2026-01,PF-006,Ahmedabad,138914.08
2026-02,PF-006,Ahmedabad,133149.95
2026-03,PF-006,Ahmedabad,171722.35
2026-04,PF-006,Ahmedabad,152781.8
2026-05,PF-006,Ahmedabad,135049.72
2026-06,PF-006,Ahmedabad,131955.05
2025-07,PF-006,Bengaluru,179022.9
2025-08,PF-006,Bengaluru,132331.07
2025-09,PF-006,Bengaluru,157848.74
2025-10,PF-006,Bengaluru,170871.08
2025-11,PF-006,Bengaluru,147730.94
2025-12,PF-006,Bengaluru,204410.6
2026-01,PF-006,Bengaluru,132838.87
2026-02,PF-006,Bengaluru,136650.39
2026-03,PF-006,Bengaluru,164329.15
2026-04,PF-006,Bengaluru,129697.14
2026-05,PF-006,Bengaluru,123606.8
2026-06,PF-006,Bengaluru,128527.12
2025-07,PF-006,Delhi,183648.68
2025-08,PF-006,Delhi,129866.04
2025-09,PF-006,Delhi,157720.65
2025-10,PF-006,Delhi,145482.33
2025-11,PF-006,Delhi,124765.86
2025-12,PF-006,Delhi,155618.93
2026-01,PF-006,Delhi,144541.19
2026-02,PF-006,Delhi,130156.57
2026-03,PF-006,Delhi,179541.28
2026-04,PF-006,Delhi,121220.42
2026-05,PF-006,Delhi,143521.78
2026-06,PF-006,Delhi,135726.96
2025-07,PF-006,Guwahati,124260.74
2025-08,PF-006,Guwahati,83651.82
2025-09,PF-006,Guwahati,100836.18
2025-10,PF-006,Guwahati,80132.12
2025-11,PF-006,Guwahati,92323.67
2025-12,PF-006,Guwahati,110400.06
2026-01,PF-006,Guwahati,87070.41
2026-02,PF-006,Guwahati,76286.63
2026-03,PF-006,Guwahati,110654.26
2026-04,PF-006,Guwahati,90221.6
2026-05,PF-006,Guwahati,84545.24
2026-06,PF-006,Guwahati,82621.56
2025-07,PF-006,Jaipur,109575.93
2025-08,PF-006,Jaipur,92527.68
2025-09,PF-006,Jaipur,108637.67
2025-10,PF-006,Jaipur,83360.11
2025-11,PF-006,Jaipur,86848.6
2025-12,PF-006,Jaipur,104053.71
2026-01,PF-006,Jaipur,78110.11
2026-02,PF-006,Jaipur,87804.01
2026-03,PF-006,Jaipur,100093.89
2026-04,PF-006,Jaipur,88321.37
2026-05,PF-006,Jaipur,91501.05
2026-06,PF-006,Jaipur,89492.69
2025-07,PF-006,Lucknow,116023.46
2025-08,PF-006,Lucknow,79583.05
2025-09,PF-006,Lucknow,118494.48
2025-10,PF-006,Lucknow,94317.49
2025-11,PF-006,Lucknow,95412.25
2025-12,PF-006,Lucknow,92534.74
2026-01,PF-006,Lucknow,84462.23
2026-02,PF-006,Lucknow,86615.84
2026-03,PF-006,Lucknow,119996.56
2026-04,PF-006,Lucknow,86224.39
2026-05,PF-006,Lucknow,89151.72
2026-06,PF-006,Lucknow,93714.08
2025-07,PF-006,Patna,105468.33
2025-08,PF-006,Patna,82049.92
2025-09,PF-006,Patna,107378.95
2025-10,PF-006,Patna,86621.4
2025-11,PF-006,Patna,86190.78
2025-12,PF-006,Patna,108016.21
2026-01,PF-006,Patna,86117.1
2026-02,PF-006,Patna,79564.12
2026-03,PF-006,Patna,106037.71
2026-04,PF-006,Patna,84406.42
2026-05,PF-006,Patna,86715.71
2026-06,PF-006,Patna,89303.86
2025-07,PF-007,Ahmedabad,120719.29
2025-08,PF-007,Ahmedabad,84698.35
2025-09,PF-007,Ahmedabad,110913.97
2025-10,PF-007,Ahmedabad,92760.39
2025-11,PF-007,Ahmedabad,100562.48
2025-12,PF-007,Ahmedabad,114170.53
2026-01,PF-007,Ahmedabad,104671.37
2026-02,PF-007,Ahmedabad,92578.69
2026-03,PF-007,Ahmedabad,120513.63
2026-04,PF-007,Ahmedabad,90564.97
2026-05,PF-007,Ahmedabad,97968.49
2026-06,PF-007,Ahmedabad,92091.17
2025-07,PF-007,Delhi,117480.57
2025-08,PF-007,Delhi,91065.56
2025-09,PF-007,Delhi,123050.62
2025-10,PF-007,Delhi,96734.73
2025-11,PF-007,Delhi,95072.51
2025-12,PF-007,Delhi,124865.33
2026-01,PF-007,Delhi,99374.09
2026-02,PF-007,Delhi,91616.87
2026-03,PF-007,Delhi,114696.67
2026-04,PF-007,Delhi,107546.51
2026-05,PF-007,Delhi,93544.81
2026-06,PF-007,Delhi,94727.49
2025-07,PF-007,Jaipur,82127.79
2025-08,PF-007,Jaipur,59807.81
2025-09,PF-007,Jaipur,73698.11
2025-10,PF-007,Jaipur,58115.69
2025-11,PF-007,Jaipur,65373.65
2025-12,PF-007,Jaipur,83482.7
2026-01,PF-007,Jaipur,60578.6
2026-02,PF-007,Jaipur,57558.44
2026-03,PF-007,Jaipur,75767.27
2026-04,PF-007,Jaipur,59887.49
2026-05,PF-007,Jaipur,66426.71
2026-06,PF-007,Jaipur,65339.57
2025-07,PF-007,Mumbai,117255.15
2025-08,PF-007,Mumbai,99931.94
2025-09,PF-007,Mumbai,132567.85
2025-10,PF-007,Mumbai,93984.42
2025-11,PF-007,Mumbai,88880.07
2025-12,PF-007,Mumbai,113471.51
2026-01,PF-007,Mumbai,95317.63
2026-02,PF-007,Mumbai,89737.69
2026-03,PF-007,Mumbai,121640.09
2026-04,PF-007,Mumbai,89560.41
2026-05,PF-007,Mumbai,90822.32
2026-06,PF-007,Mumbai,84784.43
2025-07,PF-007,Patna,69960.45
2025-08,PF-007,Patna,57856.65
2025-09,PF-007,Patna,84042.31
2025-10,PF-007,Patna,60344.0
2025-11,PF-007,Patna,60309.25
2025-12,PF-007,Patna,83184.97
2026-01,PF-007,Patna,64101.13
2026-02,PF-007,Patna,63577.89
2026-03,PF-007,Patna,76364.79
2026-04,PF-007,Patna,58657.48
2026-05,PF-007,Patna,61000.02
2026-06,PF-007,Patna,56021.73
2025-07,PF-008,Ahmedabad,125208.79
2025-08,PF-008,Ahmedabad,92349.99
2025-09,PF-008,Ahmedabad,128074.75
2025-10,PF-008,Ahmedabad,100113.56
2025-11,PF-008,Ahmedabad,97770.04
2025-12,PF-008,Ahmedabad,112474.02
2026-01,PF-008,Ahmedabad,88756.05
2026-02,PF-008,Ahmedabad,105535.87
2026-03,PF-008,Ahmedabad,112680.78
2026-04,PF-008,Ahmedabad,106655.62
2026-05,PF-008,Ahmedabad,97878.38
2026-06,PF-008,Ahmedabad,94659.14
2025-07,PF-008,Chennai,120529.21
2025-08,PF-008,Chennai,91605.44
2025-09,PF-008,Chennai,119769.51
2025-10,PF-008,Chennai,109708.48
2025-11,PF-008,Chennai,110034.0
2025-12,PF-008,Chennai,154644.47
2026-01,PF-008,Chennai,91785.18
2026-02,PF-008,Chennai,96168.27
2026-03,PF-008,Chennai,117018.02
2026-04,PF-008,Chennai,98649.25
2026-05,PF-008,Chennai,84236.62
2026-06,PF-008,Chennai,91635.0
2025-07,PF-008,Guwahati,85284.42
2025-08,PF-008,Guwahati,53554.56
2025-09,PF-008,Guwahati,77160.0
2025-10,PF-008,Guwahati,67569.34
2025-11,PF-008,Guwahati,63926.3
2025-12,PF-008,Guwahati,71658.11
2026-01,PF-008,Guwahati,63526.65
2026-02,PF-008,Guwahati,63835.24
2026-03,PF-008,Guwahati,73844.79
2026-04,PF-008,Guwahati,60241.65
2026-05,PF-008,Guwahati,55757.1
2026-06,PF-008,Guwahati,60207.34
2025-07,PF-008,Patna,76240.04
2025-08,PF-008,Patna,64887.6
2025-09,PF-008,Patna,74777.76
2025-10,PF-008,Patna,57504.48
2025-11,PF-008,Patna,62545.82
2025-12,PF-008,Patna,68203.3
2026-01,PF-008,Patna,55075.59
2026-02,PF-008,Patna,58370.05
2026-03,PF-008,Patna,74553.64
2026-04,PF-008,Patna,59223.99
2026-05,PF-008,Patna,59036.65
2026-06,PF-008,Patna,57462.54
2025-07,PF-008,Pune,109523.38
2025-08,PF-008,Pune,103851.78
2025-09,PF-008,Pune,112723.58
2025-10,PF-008,Pune,91178.07
2025-11,PF-008,Pune,89151.4
2025-12,PF-008,Pune,115709.85
2026-01,PF-008,Pune,83585.54
2026-02,PF-008,Pune,96094.85
2026-03,PF-008,Pune,108209.39
2026-04,PF-008,Pune,107595.47
2026-05,PF-008,Pune,94846.02
2026-06,PF-008,Pune,95434.22
2025-07,PF-009,Bengaluru,116867.29
2025-08,PF-009,Bengaluru,93664.69
2025-09,PF-009,Bengaluru,116510.26
2025-10,PF-009,Bengaluru,105864.17
2025-11,PF-009,Bengaluru,104547.1
2025-12,PF-009,Bengaluru,135056.44
2026-01,PF-009,Bengaluru,88525.12
2026-02,PF-009,Bengaluru,98540.92
2026-03,PF-009,Bengaluru,117948.36
2026-04,PF-009,Bengaluru,92778.1
2026-05,PF-009,Bengaluru,94865.17
2026-06,PF-009,Bengaluru,98591.18
2025-07,PF-009,Delhi,111048.96
2025-08,PF-009,Delhi,93688.7
2025-09,PF-009,Delhi,109570.62
2025-10,PF-009,Delhi,104845.54
2025-11,PF-009,Delhi,89394.12
2025-12,PF-009,Delhi,113163.73
2026-01,PF-009,Delhi,107398.01
2026-02,PF-009,Delhi,90553.11
2026-03,PF-009,Delhi,118989.44
2026-04,PF-009,Delhi,96054.85
2026-05,PF-009,Delhi,87385.91
2026-06,PF-009,Delhi,93863.46
2025-07,PF-009,Guwahati,72322.68
2025-08,PF-009,Guwahati,61882.1
2025-09,PF-009,Guwahati,80336.18
2025-10,PF-009,Guwahati,55122.12
2025-11,PF-009,Guwahati,62245.27
2025-12,PF-009,Guwahati,81259.97
2026-01,PF-009,Guwahati,66656.11
2026-02,PF-009,Guwahati,55595.96
2026-03,PF-009,Guwahati,79403.08
2026-04,PF-009,Guwahati,60142.6
2026-05,PF-009,Guwahati,61680.07
2026-06,PF-009,Guwahati,56042.1
2025-07,PF-009,Lucknow,71712.33
2025-08,PF-009,Lucknow,58247.54
2025-09,PF-009,Lucknow,79067.51
2025-10,PF-009,Lucknow,58861.47
2025-11,PF-009,Lucknow,72524.4
2025-12,PF-009,Lucknow,76295.83
2026-01,PF-009,Lucknow,59784.61
2026-02,PF-009,Lucknow,66790.57
2026-03,PF-009,Lucknow,74174.73
2026-04,PF-009,Lucknow,63192.08
2026-05,PF-009,Lucknow,59993.28
2026-06,PF-009,Lucknow,56547.42
2025-07,PF-009,Pune,107961.23
2025-08,PF-009,Pune,100146.43
2025-09,PF-009,Pune,125726.53
2025-10,PF-009,Pune,104321.69
2025-11,PF-009,Pune,100054.91
2025-12,PF-009,Pune,118174.07
2026-01,PF-009,Pune,97064.79
2026-02,PF-009,Pune,100628.78
2026-03,PF-009,Pune,128470.76
2026-04,PF-009,Pune,100581.21
2026-05,PF-009,Pune,97803.89
2026-06,PF-009,Pune,88977.66
2025-07,SC-001,Ahmedabad,199554.61
2025-08,SC-001,Ahmedabad,153032.95
2025-09,SC-001,Ahmedabad,211795.45
2025-10,SC-001,Ahmedabad,158431.18
2025-11,SC-001,Ahmedabad,155778.38
2025-12,SC-001,Ahmedabad,212217.48
2026-01,SC-001,Ahmedabad,171381.72
2026-02,SC-001,Ahmedabad,144303.08
2026-03,SC-001,Ahmedabad,193856.38
2026-04,SC-001,Ahmedabad,166990.51
2026-05,SC-001,Ahmedabad,161430.23
2026-06,SC-001,Ahmedabad,161119.21
2025-07,SC-001,Bengaluru,202769.42
2025-08,SC-001,Bengaluru,146937.86
2025-09,SC-001,Bengaluru,199820.1
2025-10,SC-001,Bengaluru,182503.23
2025-11,SC-001,Bengaluru,182363.1
2025-12,SC-001,Bengaluru,217302.4
2026-01,SC-001,Bengaluru,157246.25
2026-02,SC-001,Bengaluru,169669.64
2026-03,SC-001,Bengaluru,199842.07
2026-04,SC-001,Bengaluru,185817.29
2026-05,SC-001,Bengaluru,160958.97
2026-06,SC-001,Bengaluru,164825.23
2025-07,SC-001,Chennai,216052.41
2025-08,SC-001,Chennai,158723.94
2025-09,SC-001,Chennai,210161.82
2025-10,SC-001,Chennai,192729.61
2025-11,SC-001,Chennai,166651.84
2025-12,SC-001,Chennai,222429.66
2026-01,SC-001,Chennai,165969.49
2026-02,SC-001,Chennai,160839.24
2026-03,SC-001,Chennai,199387.63
2026-04,SC-001,Chennai,165773.61
2026-05,SC-001,Chennai,157010.3
2026-06,SC-001,Chennai,166077.54
2025-07,SC-001,Delhi,183049.82
2025-08,SC-001,Delhi,146269.65
2025-09,SC-001,Delhi,204849.17
2025-10,SC-001,Delhi,165001.39
2025-11,SC-001,Delhi,168677.01
2025-12,SC-001,Delhi,197413.02
2026-01,SC-001,Delhi,174566.65
2026-02,SC-001,Delhi,157954.13
2026-03,SC-001,Delhi,190696.47
2026-04,SC-001,Delhi,156552.22
2026-05,SC-001,Delhi,147197.4
2026-06,SC-001,Delhi,179007.36
2025-07,SC-001,Guwahati,123446.45
2025-08,SC-001,Guwahati,112301.79
2025-09,SC-001,Guwahati,120975.5
2025-10,SC-001,Guwahati,107478.93
2025-11,SC-001,Guwahati,99684.23
2025-12,SC-001,Guwahati,122835.01
2026-01,SC-001,Guwahati,147192.11
2026-02,SC-001,Guwahati,67774.92
2026-03,SC-001,Guwahati,118273.26
2026-04,SC-001,Guwahati,92737.48
2026-05,SC-001,Guwahati,111313.04
2026-06,SC-001,Guwahati,107894.56
2025-07,SC-001,Hyderabad,199385.11
2025-08,SC-001,Hyderabad,170770.9
2025-09,SC-001,Hyderabad,207552.19
2025-10,SC-001,Hyderabad,170281.2
2025-11,SC-001,Hyderabad,197633.42
2025-12,SC-001,Hyderabad,226103.71
2026-01,SC-001,Hyderabad,157928.69
2026-02,SC-001,Hyderabad,177554.1
2026-03,SC-001,Hyderabad,207050.92
2026-04,SC-001,Hyderabad,172017.51
2026-05,SC-001,Hyderabad,146387.62
2026-06,SC-001,Hyderabad,156905.16
2025-07,SC-001,Kolkata,193211.21
2025-08,SC-001,Kolkata,169616.43
2025-09,SC-001,Kolkata,215137.29
2025-10,SC-001,Kolkata,175529.66
2025-11,SC-001,Kolkata,175566.71
2025-12,SC-001,Kolkata,206486.56
2026-01,SC-001,Kolkata,206944.93
2026-02,SC-001,Kolkata,116629.29
2026-03,SC-001,Kolkata,196856.92
2026-04,SC-001,Kolkata,164418.97
2026-05,SC-001,Kolkata,175716.51
2026-06,SC-001,Kolkata,153074.59
2025-07,SC-001,Patna,120116.98
2025-08,SC-001,Patna,98772.56
2025-09,SC-001,Patna,131639.44
2025-10,SC-001,Patna,103686.75
2025-11,SC-001,Patna,102426.29
2025-12,SC-001,Patna,129219.17
2026-01,SC-001,Patna,147785.18
2026-02,SC-001,Patna,78012.75
2026-03,SC-001,Patna,128763.16
2026-04,SC-001,Patna,107314.33
2026-05,SC-001,Patna,103587.03
2026-06,SC-001,Patna,111169.25
2025-07,SC-001,Pune,176480.57
2025-08,SC-001,Pune,164958.0
2025-09,SC-001,Pune,188323.83
2025-10,SC-001,Pune,159153.12
2025-11,SC-001,Pune,152257.41
2025-12,SC-001,Pune,197262.96
2026-01,SC-001,Pune,155716.73
2026-02,SC-001,Pune,168346.81
2026-03,SC-001,Pune,184342.81
2026-04,SC-001,Pune,175330.6
2026-05,SC-001,Pune,145400.67
2026-06,SC-001,Pune,157554.84
2025-07,SC-002,Ahmedabad,191065.42
2025-08,SC-002,Ahmedabad,161945.53
2025-09,SC-002,Ahmedabad,203682.17
2025-10,SC-002,Ahmedabad,144119.95
2025-11,SC-002,Ahmedabad,158963.86
2025-12,SC-002,Ahmedabad,196771.33
2026-01,SC-002,Ahmedabad,170707.06
2026-02,SC-002,Ahmedabad,165149.1
2026-03,SC-002,Ahmedabad,184300.99
2026-04,SC-002,Ahmedabad,176566.08
2026-05,SC-002,Ahmedabad,144076.41
2026-06,SC-002,Ahmedabad,165287.47
2025-07,SC-002,Chennai,189141.27
2025-08,SC-002,Chennai,162624.41
2025-09,SC-002,Chennai,189852.21
2025-10,SC-002,Chennai,200995.39
2025-11,SC-002,Chennai,180954.95
2025-12,SC-002,Chennai,242459.08
2026-01,SC-002,Chennai,169831.74
2026-02,SC-002,Chennai,162488.41
2026-03,SC-002,Chennai,184873.86
2026-04,SC-002,Chennai,139660.89
2026-05,SC-002,Chennai,138331.18
2026-06,SC-002,Chennai,179111.85
2025-07,SC-002,Guwahati,122805.73
2025-08,SC-002,Guwahati,111364.68
